2018/05/25-16:22:34.460000	opened log file: "/advdata/log/arm/failedtransactionslog/failedtransactions_blrocsipd101_0_87.log"
TIMESTAMP	SAK	SAK_TYPE	SESSION_ID	EVENT_TYPE	CLIENT_CONNECTION_ID	GNID	REQUEST_PROTOCOL	RESPONSE_PROTOCOL	ORIGINAL_STATUS_CODE	ORIGINAL_SUB_STATUS_CODE	FINAL_STATUS_CODE	GENERIC_STATUS_CODE	GENERIC_SUB_STATUS_CODE	ROUNDTRIP	IPAR_REQUEST_TIME	IPAR_RESPONSE_TIME	SEP_TIME
2018/05/25-17:02:42.784000	KDD7200703428	-1	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!1771017881528217502	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-17:02:43.767000	KDD440507200003396	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!3815642208234938384	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-17:02:44.064000	440517100083424	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!706842446478812043	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	15	2	1	12
2018/05/25-17:02:44.766000	KDD440507200003397	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!7995309517154762162	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	10
2018/05/25-17:02:44.782000	KDD7200703430	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!3423350436387178665	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	9
2018/05/25-17:02:46.769000	KDD440507200003399	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!2998784190187046622	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	1	11
2018/05/25-17:02:46.792000	KDD440507200003399_1	5	!@#172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0#@!5701288553753229679	EVENT	172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-17:02:47.284000	440517100083427	1	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!1038740128162240702	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	236	1	0	235
2018/05/25-17:02:47.765000	KDD440507200003400	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!6195654979074468813	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-17:02:47.789000	KDD440507200003400_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!6829478766965083355	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-17:02:47.813000	KDD440507200003400_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!2938039836488090107	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	17	1	1	16
2018/05/25-17:02:47.945000	440507200003400	1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!5501761645454392227	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	122	2	0	120
2018/05/25-17:02:48.061000	440517100083428	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5519033376351270187	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	1	10
2018/05/25-17:02:48.324000	KDD440507200003399_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0#@!1519084657559596339	EVENT	172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	101	2	0	99
2018/05/25-17:02:48.621000	440507200003399	1	!@#172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0#@!4638158265761406960	EVENT	172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	288	1	0	287
2018/05/25-17:02:48.768000	KDD440507200003401	-1	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!6117672567740989052	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-17:02:48.790000	KDD440507200003401_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!579905275680969432	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	15	2	1	12
2018/05/25-17:02:48.790000	KDD7200703434	-1	!@#172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0#@!6928655020253803706	EVENT	172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	16	2	0	14
2018/05/25-17:02:48.809000	KDD440507200003401_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!1114344991834433575	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-17:02:48.830000	440507200003401	1	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!7754880719750672304	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:02:49.761000	KDD440507200003402	-1	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!1714761072455294044	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	1	7
2018/05/25-17:02:49.780000	KDD440507200003402_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!7905871224947209188	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:02:49.800000	KDD440507200003402_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!3213590383429556265	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-17:02:49.826000	440507200003402	1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!2618410506142628564	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	16	2	0	14
2018/05/25-17:02:50.058000	440517100083430	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!2078380161910921018	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:02:50.785000	KDD7200703436	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!1016344850692757155	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-17:02:51.786000	KDD7200703437	-1	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!8777461700989360970	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	9	2	0	7
2018/05/25-17:02:53.783000	KDD440507200003406_1	5	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!1415580338685950833	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	9
2018/05/25-17:02:53.818000	KDD440507200003406_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!7080555391086473401	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	27	1	1	25
2018/05/25-17:02:53.837000	440507200003406	1	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!6113421936742557506	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	1	9
2018/05/25-17:02:55.055000	440517100083435	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!2887865090433034758	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	8
2018/05/25-17:02:56.579000	KDD440507200003408_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!1617048159992275411	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	15	2	1	12
2018/05/25-17:02:56.602000	440507200003408	1	!@#172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0#@!2106302579075387022	EVENT	172.168.126.49:9997<<--172.168.128.51:32314&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-17:02:56.761000	KDD440507200003409	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!2474570709319146620	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-17:02:57.485000	KDD440507200003409_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!8014845401677572371	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-17:02:57.502000	KDD440507200003409_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!3127045343991044938	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:02:57.528000	440507200003409	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!2212013129858662594	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-17:02:57.780000	KDD440507200003410	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!1470526479496160127	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	27	1	1	26
2018/05/25-17:02:58.709000	KDD440507200003410_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!6044947714790950715	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-17:02:58.732000	KDD440507200003410_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!3972401468952382071	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	0	13
2018/05/25-17:02:58.755000	440507200003410	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!4007645665746080939	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-17:02:58.763000	KDD440507200003411	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!6188729178741389735	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-17:02:58.783000	KDD440507200003411_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!2083834174685838686	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:02:58.805000	KDD440507200003411_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!7557631938578382554	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	0	13
2018/05/25-17:02:58.967000	440507200003411	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!1196382969618938267	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	149	1	1	148
2018/05/25-17:02:59.764000	KDD440507200003412	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!8850459424632788461	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-17:02:59.784000	KDD7200703445	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!971665448774040320	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	8
2018/05/25-17:03:00.058000	440517100083440	1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!7157695852165298126	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
2018/05/25-17:03:00.372000	KDD440507200003412_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!452237262384825489	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-17:03:00.389000	KDD440507200003412_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!3968142806239511884	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-17:03:00.414000	440507200003412	1	!@#172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0#@!4322172889455542302	EVENT	172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-17:03:00.761000	KDD440507200003413	-1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!6292164838620962086	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	8	1	0	7
2018/05/25-17:03:00.781000	KDD7200703446	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!5059369289065728525	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-17:03:00.782000	KDD440507200003413_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0#@!6602421179196990266	EVENT	172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	1	10
2018/05/25-17:03:00.832000	KDD440507200003413_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0#@!799661062849238652	EVENT	172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	46	2	0	44
2018/05/25-17:03:00.856000	440507200003413	1	!@#172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0#@!5744130849953385365	EVENT	172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	10
2018/05/25-17:03:02.788000	KDD7200703448	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!8451390135571600802	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	10
2018/05/25-17:03:03.059000	440517100083443	1	!@#172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0#@!3350314575331485413	EVENT	172.168.126.49:9997<<--172.168.128.51:32520&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-17:03:03.774000	KDD440507200003416	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!4938213328871851299	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	19	11	0	8
2018/05/25-17:03:03.781000	KDD7200703449	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!2887699348252856575	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-17:03:03.793000	KDD440507200003416_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!8356288409678064259	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
2018/05/25-17:03:03.812000	KDD440507200003416_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!2296121133834036409	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-17:03:03.836000	440507200003416	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!4455627385326969497	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	1	7
2018/05/25-17:03:04.059000	440517100083444	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!5576730244883063511	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	9	2	1	6
2018/05/25-17:03:04.780000	KDD7200703450	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!4183204224317279114	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:03:04.824000	KDD440507200003417_1	5	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!6189452151487899406	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	51	1	0	50
2018/05/25-17:03:04.846000	KDD440507200003417_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!3032543961507296383	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	0	13
2018/05/25-17:03:04.870000	440507200003417	1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!8092850180338656197	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:03:05.783000	KDD7200703451	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!8355550697043915793	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	10
2018/05/25-17:03:06.786000	KDD7200703452	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5068993422555979426	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-17:03:08.056000	440517100083448	1	!@#172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0#@!1309160386844884525	EVENT	172.168.126.49:9997<<--172.168.128.52:28574&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-17:03:09.061000	440517100083449	1	!@#172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0#@!237224420360978452	EVENT	172.168.126.49:9997<<--172.168.128.52:28622&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
